sentence,label
'고용 10만클럽' 5대그룹 경제위축에도 일자리 창출 팔걷어,positive
순천대_ 고용노동부 대학일자리센터 선정,neutral
부여군_ 재정지원 일자리사업 조기 추진으로 침체된 지역경제 활성화 도와,neutral
제조업 음식업 특별고용위기업종 더 늘려달라,neutral
특별고용 지원업종 지정 시 고용유지지원금 90%까지 확대,neutral
하루 1천개 `SOS` 고용지원금 폭증,neutral
세종상의_ 지역 우수기업 청년 취업자 모집,positive
코로나 위기극복 노사정 첫 합의 감원보단 휴직으로 고용유지(종합),neutral
민주노총 제주도 관급공사 외국인 근로자 불법고용 고발,positive
ADB 코로나19로 한국 취업자 36만명 감소 예상,positive
ADB 코로나 확산땐 성장률 1%p 취업자 36만명 감소,positive
학습지 교사_ 학교 비정규직 노동자 등 취약노동자 무급처리 [겉도는 코로나 지원책],positive
'코로나 직격탄' 여행관광 공연업_ 특별고용지원업종 지정,neutral
여행 숙박업 등 특별고용지원업종으로,neutral
HUG_ 부산 민관 합동 '코워킹스페이스' 운영 MOU 체결,neutral
 직업계고 혁신_ 4차 산업혁명 맞을 준비입니다 ,neutral
삼척시_ 맞춤형 일자리창출 전문인력 양성사업교육생 모집,positive
'코로나19' 소비 10% 줄면 3만명 일자리 잃는다,positive
 고용유지지원금 90%로 늘려달라 ,neutral
오늘부터 6개월간 코로나19 피해 관광업 등 특별고용지원,neutral
1억 지원받을 `스마트시티 예비창업가` 찾습니다,positive
정부_ 여행 관광업 고용 유지 호소...특별고용지원업종으로 지원,neutral
과기정통부 스타트업 지원 'K-글로벌'로 일자리 41% ,positive
대화 의지 갈등 조정 능력 부재 '광주형 일자리' 좌초 위기,positive
또 개학 연기_ 어쩌나  비정규직 '막막',positive
'20년 경력도 순식간에 실직' 코로나19로 고용시장 먹구름,positive
청년 탈 울산 막아라 구직지원금 180만원,neutral
중국 `코로나 실직` 500만명 넘었다 사상 최악의 실업률,positive
글로벌 경기침체 가능성 100% 3월 일자리 최대 100만개 감소,positive
중국_ 코로나19 역풍에 500만명 일자리 잃었다,positive
인천경제자유구역청 입주기업 이너트론 2020년 청년친화 강소기업 선정 ,neutral
코로나19가 일자리 삼킨다 G2에서만 1억개 '위협',positive
AP위성_ 5년 연속 `청년친화 강소기업` 선정돼,neutral
AP위성_ 고용노동부 청년친화강소기업 선정,neutral
[에듀윌] 작년보다 2만 개 늘어난 공공 일자리 공기업 취업 패키지 로 대비,positive
[포토]코로나19 여파 실업급여 신청 증가,positive
BGF리테일 2020년도 신입사원 공개채용 경력사원 수시채용 확대,positive
실업급여 신청창구 가보니 구직활동 증명? 구인공고조차 없을 것,positive
코로나19로 멈춘 공공일자리 전주시_ 인건비 선지급한다,neutral
'군산형 일자리' 차질 2개 기업 과도한 부채 등으로 착공 지연,neutral
생활안정이 먼저...전주시_ 공공부문 일자리참여 인건비 '선 지급',neutral
코로나19가 삼킨 일자리 실직자 대책은?,positive
코로나19로 일자리 잃어버린 노인들,positive
'사재기에 나 홀로 호황' 영국 식품유통업계_ 대규모 인력채용,positive
 고용감소 속도_ 대공황 때와 비슷 소비위축 실업 악순환 우려,positive
취업 준비는 청년드림카드로 꿈을 이룬 단비 같은 200만 원,neutral
경남도_ 자동차산업 퇴직인력 재취업 지원,positive
일자리 쫓겨나는 비정규직 코로나 정리해고 시작됐다 [코로나19 경제 직격탄],positive
코로나 실업 공포 미국서만 800만개 일자리 사라진다,positive
코로나19 실업공포 서비스업 1억명 불안 800만개 감소,positive
직업재활시설 스톱 장애인훈련생들 급여 중단,positive
취업자 10명 중 8명_ 휴업수당 그림의 떡 ,positive
[광주소식] 지역 산업 맞춤형 일자리 창출 지원,positive
숙박명부 대신 '실업급여' 검색 코로나보다 가난이 더 무섭다,positive
취업자 78% 코로나휴업수당 '그림의 떡' 일부정규직에만 적용,positive
취약층부터 덮친 코로나_ 고용안전망 시급,positive
'해운항만물류 재취업 지원' 사업자에 부산TP 선정,neutral
취업자 78%_ 코로나19 휴업급여 받기 어려워 '그림의 떡,positive
'속빈 강정' 유니콘 예비유니콘 기업_ 퇴사율 늘고 영업손실도 확대,positive
광주시_ 코로나19 피해 가구에 최대 100만원 긴급생계자금 지원,neutral
부산시_ 남녀 차별 없는 고용환경 조성한다 모범기업 공모,neutral
충남도립대 공기업 지역의무할당제에 전문학사도 포함시켜야,neutral
 시간제근로자_ 11년만에 100만명 증가,positive
한경연_ '고용 질적 수준' 가장 빠르게 나빠져,positive
취업자 78% 휴업수당은 그림의 떡 ,positive
광주광역시_ 코로나19 피해 가구에 최대 100만원 긴급생계자금 지원,neutral
우리은행_ 신보와 '코로나19 피해 중소기업 금융지원업무협약' 체결,neutral
영등포구_ 감정노동자 상담심리사 양성,positive
코로나19에 행사대행업 매출 75% 행사대행업 특별고용지원업종 추가 필요,neutral
경남도_ 코로나 경제위기 극복 '3대 패키지' 정책 우선 시행(종합),neutral
혁신도시 공공기관_ 지역경제 활성화 일자리 창출 가속도,positive
광주시_ 지역산업 맞춤형 일자리 지원사업 추진,positive
부산시_ 올해 2100개 일자리 창출 53억원 투입,positive
[코로나 고용대란] 유통가 직격탄 10만명 이상 줄일 수도,positive
 하청업체 노동자부터 무더기 해고 고용 칼바람 시작,positive
부산시 지역혁신 프로젝트에 국비 42억원 확보,neutral
완주-고창군_ 일자리 창출 최우수기관으로 선정,positive
코로나19 여파로 실업급여 고용유지지원금 신청 증가,positive
인건비 부담 줄인다 중소기업 영세사업장 휴업수당 90% 지원,neutral
이달말 예정됐던 40대 일자리 대책 김상조 홍남기 코로나로 좀 미루자 ,positive
오는 4월_ 모든 업종 고용유지지원금 최대 90%까지 지원 예산 5천억원 확대,neutral
SOHO 무역 이모티콘 디자인 나도 커리어 우먼 ,positive
[국민의 기업] 주거복지 일자리 안전 상생 사회적 가치 실현에 최우선,neutral
강동_ 가죽패션산업 인재 교육생 모집,positive
도시개발사업_ 연 5조 경제파급 일자리 2.1만개 창출,positive
충주시 코로나19로 중단한 서민 일자리 사업 신속 추진,neutral
[코로나19] 자영업자 도미노 폐업 현실화되나 간소화 대출 늘리고_ 고용 지원도 절실 ,positive
[지역사랑상품권 6 시대] `고용위기` 군산은 어떻게 성공했나,neutral
대구 서구청_ '공공분야 긴급 단기일자리 사업 추진,neutral
[기업 줄도산_ 대량실업 공포 해법은?] 3. 코로나19발 실업 대란 정부 대책은?,neutral
광주 인공지능기업들 올해 150명 뽑는다,positive
충북도 지역 일자리 10만6600개 창출...올해 일자리 대책수립,positive
수원시_ 코로나19 대응 중장년 단기 공공일자리 창출,neutral
서울시_ 5인 미만 사업체 무급휴직 근로자에 휴직수당 지원,neutral
5인 미만 사업체 근로자에 서울시 휴직수당 1일부터 접수,neutral
광주 청춘발산공작소 개소 2주년 500여명 취 창업 성과,neutral
[US REPORT] 실업과의 전쟁 나선 실업률 30% 예측 나오자 2조달러 퍼붓기,positive
한국유나이티드제약_ 산업통상부 장관 표창 지역 일자리 창출 기여,positive
중국동방항공_ 한국인 기간제 승무원 전원 해고 일본인은 정규직 전환,positive
[통통 지역경제] 창업 성공률 97% '함께하는 인천사람들',neutral
 오늘도 공쳤구먼 코로나19 장기화에 생존 기로 일용직,positive
이재갑 장관 고용유지지원금 2월1일 휴업부터 소급 적용,neutral
사람 모이는 채용설명회 등 부담 일정 못 잡거나 연기_ 또 연기,neutral
코로나19 여파..중국인 불법체류자 자진 출국 증가 조선족은 실직,neutral
미래차 산업인력 3년새 5배 늘어 2028년까지 9만명 더 필요,positive
광주시_ 선순환 사회적경제 일자리 확대한다,positive
 코로나19 에 흔들리는 유통가 구조조정 우려까지,positive
정부 코로나19_ 향후 1~2주 분수령 근로자 지원 만전,neutral
지역기업과 손잡고 부산형 청년 관광전문가 육성,positive
[단독] 길어지는 '노인일자리 중단' 정부_ 임금 선지급 검토 나서,neutral
 제주 떠나겠다 미등록 체류자 앞다퉈 자진 출국신고,neutral
마사회_ 말산업 인턴십 지원사업 시작 일자리 창출 기여,positive
[포토뉴스] 맞춤형 일자리 추진 협약,neutral
대한치과경영연구소_ 여성들의 사회적 자립 및 재취업 기회 부여,neutral
소상공인 줄폐업 위기 근로자 휴업보상 같은 대책 필요 ,neutral
월드옥타_ 2020년도 글로벌 취업지원사업 본격 시행,positive
종합대책서 소외된 파트타임 노동자들 [ 코로나19 확산 비상],positive
외국인 노동자 코렉시트 시작? 제조업 공장 타격 입나,positive
소비쿠폰 2조원 풀어 가계 소상공인 살리기 [ 코로나19 극복 추경안],neutral
저소득층 노인 아동에 2조 소비쿠폰 지급,neutral
중기 소상인 2조 긴급대출 기초수급자 월 22만원 상품권,neutral
고용부_ 추경 5개사업에 1조 3230억원 편성,neutral
국내 최대 AI 소프트웨업체_ 광주에 AI기술센터 설립한다,neutral
이래그룹_ 노사공동으로 1억2000만원 모아 성금 전달,neutral
정세균 우리가 대구 경북 추경 등 재정 역할 매우 절실해,neutral
감원 대신 휴업하면 주는 보조금,neutral
 벼랑 끝 부산 관광 코로나 이후 대비를 ,positive
코로나19 피해입은 소상공인_ 일자리안정자금 7만원 더 받는다,neutral
 업계 코로나19로 정부 고용유지지원금 비율 상향해야,neutral
지하철 택배 일감도 끊겨 노인 빈곤층 당장 생계 걱정,positive
일자리 포털 워크넷_ '테마별 채용관' 누적 방문자수 30만명 돌파,neutral
'코로나 국난' 앞에서 손 잡은 노사정,neutral
 _ 불필요한 교섭 분쟁 자제...생산 타격 땐 기업에 힘 보태야,neutral
법의 테두리에 못 들어온 플랫폼 노동자 향한 마음,neutral
코로나 후폭풍_ 고통은 평등하지 않았다,positive
진천군_ 우량기업 대거 유치 이젠 주택 공급으로 ' 진천' 현실화,neutral
타다 문 대통령_ 타다금지법 거부권 행사해달라,neutral
미 2월 일자리_ 코로나19 사태에도 견조 실업률 3.5%,neutral
타다 여객법 개정_ 거부권 행사해달라 대통령에 호소문,neutral
거실로 출근 재택근무 보조금을 폭증,neutral
김현미 장관 타다금지법 아냐 이재웅 대표 지금은 금지할 때 아냐 ,neutral
혁신도시 효과는? 공공기관 이전 지역인재 채용,neutral
문 닫는 식당 옆에 알바 해고하는 분식집 옆에 불 꺼진 커피전문점,positive
용역회사 사장 이름도 몰라요_ 성도 몰라,positive
[행복한 100세시대] 은퇴 이후 '돈맥경화' 뚫으려면,neutral
코로나19에 '직장갑질'도 무급 휴가_ 연차 강요받아,positive
KDI 우리나라 경기 빠른 속도로 위축 ,positive
'붕괴사고 또 재현하나' 사각지대 놓인 건설 현장 감리원,neutral
코로나19 직장갑질 급증 무급휴가 권고사직 강요는 위법,positive
[세쓸통]'코로나19' 직격탄 맞은 대구 경북 경제 얼마나 어렵나,positive
KDI 코로나19 확산으로 한국 경기 전반 빠르게 위축,positive
 코로나에 경영 힘들다 핑계로 무급휴직 퇴사 종용 갑질 ,positive
연차강요 무급휴직 권고사직 '코로나 직장갑질' 급증,positive
KDI 코로나19 확산 한국 경기 전반 빠르게 위축 ,positive
 코로나 확산에 경기 전반 빠르게 위축 ,positive
IPA_ 근로 환경개선 지원사업 참여기업 모집,neutral
